Initial Cost	Cost	Total iterations	Partial iterations	k	lambda
330132.0	223670.0	3000	800	5.0	0.1
330132.0	277437.0	3000	800	5.0	1.0
330132.0	213125.0	3000	800	25.0	0.001
330132.0	286288.0	3000	800	25.0	0.01
330132.0	206223.0	3000	800	25.0	0.1
330132.0	282864.0	3000	800	25.0	1.0
330132.0	221378.0	3000	800	125.0	0.001
330132.0	215003.0	3000	800	125.0	0.01
330132.0	238659.0	3000	800	125.0	0.1
330132.0	269088.0	3000	800	125.0	1.0
330132.0	208550.0	3000	900	1.0	0.001
330132.0	199849.0	3000	900	1.0	0.01
330132.0	224615.0	3000	900	1.0	0.1
330132.0	269002.0	3000	900	1.0	1.0
330132.0	231728.0	3000	900	5.0	0.001
330132.0	207950.0	3000	900	5.0	0.01
330132.0	223611.0	3000	900	5.0	0.1
330132.0	262314.0	3000	900	5.0	1.0
330132.0	216570.0	3000	900	25.0	0.001
330132.0	214078.0	3000	900	25.0	0.01
330132.0	222105.0	3000	900	25.0	0.1
330132.0	259488.0	3000	900	25.0	1.0
330132.0	248313.0	3000	900	125.0	0.001
330132.0	246129.0	3000	900	125.0	0.01
330132.0	231963.0	3000	900	125.0	0.1
330132.0	262882.0	3000	900	125.0	1.0
330132.0	204814.0	3000	1000	1.0	0.001
330132.0	212464.0	3000	1000	1.0	0.01
330132.0	200674.0	3000	1000	1.0	0.1
330132.0	254963.0	3000	1000	1.0	1.0
330132.0	201914.0	3000	1000	5.0	0.001
330132.0	257018.0	3000	1000	5.0	0.01
330132.0	204234.0	3000	1000	5.0	0.1
330132.0	239627.0	3000	1000	5.0	1.0
330132.0	219702.0	3000	1000	25.0	0.001
330132.0	212888.0	3000	1000	25.0	0.01
330132.0	220470.0	3000	1000	25.0	0.1
330132.0	257604.0	3000	1000	25.0	1.0
330132.0	225841.0	3000	1000	125.0	0.001
330132.0	236716.0	3000	1000	125.0	0.01
330132.0	213094.0	3000	1000	125.0	0.1
330132.0	256737.0	3000	1000	125.0	1.0
330132.0	234129.0	4000	100	1.0	0.001
330132.0	221575.0	4000	100	1.0	0.01
330132.0	225762.0	4000	100	1.0	0.1
330132.0	284026.0	4000	100	1.0	1.0
330132.0	220313.0	4000	100	5.0	0.001
330132.0	263917.0	4000	100	5.0	0.01
330132.0	213526.0	4000	100	5.0	0.1
330132.0	267439.0	4000	100	5.0	1.0
330132.0	214819.0	4000	100	25.0	0.001
330132.0	209426.0	4000	100	25.0	0.01
330132.0	209590.0	4000	100	25.0	0.1
330132.0	311734.0	4000	100	25.0	1.0
330132.0	204880.0	4000	100	125.0	0.001
330132.0	210945.0	4000	100	125.0	0.01
330132.0	217595.0	4000	100	125.0	0.1
330132.0	268240.0	4000	100	125.0	1.0
330132.0	198292.0	4000	200	1.0	0.001
330132.0	218009.0	4000	200	1.0	0.01
330132.0	234119.0	4000	200	1.0	0.1
330132.0	272200.0	4000	200	1.0	1.0
330132.0	202163.0	4000	200	5.0	0.001
330132.0	213565.0	4000	200	5.0	0.01
330132.0	202123.0	4000	200	5.0	0.1
330132.0	304754.0	4000	200	5.0	1.0
330132.0	230744.0	4000	200	25.0	0.001
330132.0	225397.0	4000	200	25.0	0.01
330132.0	212149.0	4000	200	25.0	0.1
330132.0	316313.0	4000	200	25.0	1.0
330132.0	191520.0	4000	200	125.0	0.001
330132.0	246449.0	4000	200	125.0	0.01
330132.0	203921.0	4000	200	125.0	0.1
330132.0	268847.0	4000	200	125.0	1.0
330132.0	200680.0	4000	300	1.0	0.001
330132.0	197692.0	4000	300	1.0	0.01
330132.0	217726.0	4000	300	1.0	0.1
330132.0	258856.0	4000	300	1.0	1.0
330132.0	235806.0	4000	300	5.0	0.001
330132.0	210971.0	4000	300	5.0	0.01
330132.0	264030.0	4000	300	5.0	0.1
330132.0	288851.0	4000	300	5.0	1.0
330132.0	214449.0	4000	300	25.0	0.001
330132.0	218715.0	4000	300	25.0	0.01
330132.0	208151.0	4000	300	25.0	0.1
330132.0	273906.0	4000	300	25.0	1.0
330132.0	212976.0	4000	300	125.0	0.001
330132.0	210978.0	4000	300	125.0	0.01
330132.0	197393.0	4000	300	125.0	0.1
330132.0	310288.0	4000	300	125.0	1.0
330132.0	191355.0	4000	400	1.0	0.001
330132.0	271315.0	4000	400	1.0	0.01
330132.0	198740.0	4000	400	1.0	0.1
330132.0	257395.0	4000	400	1.0	1.0
330132.0	210001.0	4000	400	5.0	0.001
330132.0	211997.0	4000	400	5.0	0.01
330132.0	281492.0	4000	400	5.0	0.1
330132.0	305688.0	4000	400	5.0	1.0
330132.0	213625.0	4000	400	25.0	0.001
330132.0	263055.0	4000	400	25.0	0.01
330132.0	238320.0	4000	400	25.0	0.1
330132.0	264963.0	4000	400	25.0	1.0
330132.0	204115.0	4000	400	125.0	0.001
330132.0	206990.0	4000	400	125.0	0.01
330132.0	204669.0	4000	400	125.0	0.1
330132.0	262144.0	4000	400	125.0	1.0
330132.0	198013.0	4000	500	1.0	0.001
330132.0	197999.0	4000	500	1.0	0.01
330132.0	258009.0	4000	500	1.0	0.1
330132.0	256557.0	4000	500	1.0	1.0
330132.0	209959.0	4000	500	5.0	0.001
330132.0	204358.0	4000	500	5.0	0.01
330132.0	232680.0	4000	500	5.0	0.1
330132.0	271468.0	4000	500	5.0	1.0
330132.0	303269.0	4000	500	25.0	0.001
330132.0	233649.0	4000	500	25.0	0.01
330132.0	215849.0	4000	500	25.0	0.1
330132.0	259561.0	4000	500	25.0	1.0
330132.0	203969.0	4000	500	125.0	0.001
330132.0	197649.0	4000	500	125.0	0.01
330132.0	243555.0	4000	500	125.0	0.1
330132.0	282209.0	4000	500	125.0	1.0
330132.0	229334.0	4000	600	1.0	0.001
330132.0	216612.0	4000	600	1.0	0.01
330132.0	201161.0	4000	600	1.0	0.1
330132.0	268329.0	4000	600	1.0	1.0
330132.0	218367.0	4000	600	5.0	0.001
330132.0	263525.0	4000	600	5.0	0.01
330132.0	212707.0	4000	600	5.0	0.1
330132.0	260135.0	4000	600	5.0	1.0
330132.0	216975.0	4000	600	25.0	0.001
330132.0	201200.0	4000	600	25.0	0.01
330132.0	201436.0	4000	600	25.0	0.1
330132.0	273582.0	4000	600	25.0	1.0
330132.0	203736.0	4000	600	125.0	0.001
330132.0	203342.0	4000	600	125.0	0.01
330132.0	223287.0	4000	600	125.0	0.1
330132.0	266817.0	4000	600	125.0	1.0
330132.0	234491.0	4000	700	1.0	0.001
330132.0	211068.0	4000	700	1.0	0.01
330132.0	209943.0	4000	700	1.0	0.1
330132.0	278047.0	4000	700	1.0	1.0
330132.0	201917.0	4000	700	5.0	0.001
330132.0	200067.0	4000	700	5.0	0.01
330132.0	198527.0	4000	700	5.0	0.1
330132.0	270353.0	4000	700	5.0	1.0
330132.0	209260.0	4000	700	25.0	0.001
330132.0	228491.0	4000	700	25.0	0.01
330132.0	202330.0	4000	700	25.0	0.1
330132.0	255168.0	4000	700	25.0	1.0
330132.0	205646.0	4000	700	125.0	0.001
330132.0	209965.0	4000	700	125.0	0.01
330132.0	216820.0	4000	700	125.0	0.1
330132.0	261186.0	4000	700	125.0	1.0
330132.0	236962.0	4000	800	1.0	0.001
330132.0	254086.0	4000	800	1.0	0.01
330132.0	217428.0	4000	800	1.0	0.1
330132.0	254620.0	4000	800	1.0	1.0
330132.0	207760.0	4000	800	5.0	0.001
330132.0	214782.0	4000	800	5.0	0.01
330132.0	209060.0	4000	800	5.0	0.1
330132.0	265444.0	4000	800	5.0	1.0
330132.0	211276.0	4000	800	25.0	0.001
330132.0	195885.0	4000	800	25.0	0.01
330132.0	236853.0	4000	800	25.0	0.1
330132.0	255615.0	4000	800	25.0	1.0
330132.0	194539.0	4000	800	125.0	0.001
330132.0	208985.0	4000	800	125.0	0.01
330132.0	197716.0	4000	800	125.0	0.1
330132.0	252666.0	4000	800	125.0	1.0
330132.0	225193.0	4000	900	1.0	0.001
330132.0	218835.0	4000	900	1.0	0.01
330132.0	209824.0	4000	900	1.0	0.1
330132.0	262841.0	4000	900	1.0	1.0
330132.0	209114.0	4000	900	5.0	0.001
330132.0	203410.0	4000	900	5.0	0.01
330132.0	206918.0	4000	900	5.0	0.1
330132.0	252160.0	4000	900	5.0	1.0
330132.0	217946.0	4000	900	25.0	0.001
330132.0	218532.0	4000	900	25.0	0.01
330132.0	239357.0	4000	900	25.0	0.1
330132.0	263378.0	4000	900	25.0	1.0
330132.0	221412.0	4000	900	125.0	0.001
330132.0	229299.0	4000	900	125.0	0.01
330132.0	225162.0	4000	900	125.0	0.1
330132.0	260445.0	4000	900	125.0	1.0
330132.0	209844.0	4000	1000	1.0	0.001
330132.0	201206.0	4000	1000	1.0	0.01
330132.0	241792.0	4000	1000	1.0	0.1
330132.0	266901.0	4000	1000	1.0	1.0
330132.0	200957.0	4000	1000	5.0	0.001
330132.0	205508.0	4000	1000	5.0	0.01
330132.0	229416.0	4000	1000	5.0	0.1
330132.0	269255.0	4000	1000	5.0	1.0
330132.0	209694.0	4000	1000	25.0	0.001
330132.0	207769.0	4000	1000	25.0	0.01
330132.0	205001.0	4000	1000	25.0	0.1
330132.0	256732.0	4000	1000	25.0	1.0
330132.0	216500.0	4000	1000	125.0	0.001
330132.0	197904.0	4000	1000	125.0	0.01
330132.0	238608.0	4000	1000	125.0	0.1
330132.0	291690.0	4000	1000	125.0	1.0
330132.0	233805.0	5000	100	1.0	0.001
330132.0	206998.0	5000	100	1.0	0.01
330132.0	189575.0	5000	100	1.0	0.1
330132.0	277126.0	5000	100	1.0	1.0
330132.0	209716.0	5000	100	5.0	0.001
330132.0	197670.0	5000	100	5.0	0.01
330132.0	203889.0	5000	100	5.0	0.1
330132.0	262002.0	5000	100	5.0	1.0
330132.0	230219.0	5000	100	25.0	0.001
330132.0	235488.0	5000	100	25.0	0.01
330132.0	193442.0	5000	100	25.0	0.1
330132.0	267261.0	5000	100	25.0	1.0
330132.0	198498.0	5000	100	125.0	0.001
330132.0	193908.0	5000	100	125.0	0.01
330132.0	205777.0	5000	100	125.0	0.1
330132.0	286792.0	5000	100	125.0	1.0
330132.0	200389.0	5000	200	1.0	0.001
330132.0	211568.0	5000	200	1.0	0.01
330132.0	198338.0	5000	200	1.0	0.1
330132.0	266572.0	5000	200	1.0	1.0
330132.0	193470.0	5000	200	5.0	0.001
330132.0	201277.0	5000	200	5.0	0.01
330132.0	194329.0	5000	200	5.0	0.1
330132.0	268386.0	5000	200	5.0	1.0
330132.0	212776.0	5000	200	25.0	0.001
330132.0	200095.0	5000	200	25.0	0.01
330132.0	197782.0	5000	200	25.0	0.1
330132.0	281448.0	5000	200	25.0	1.0
330132.0	216403.0	5000	200	125.0	0.001
330132.0	198879.0	5000	200	125.0	0.01
330132.0	224968.0	5000	200	125.0	0.1
330132.0	301049.0	5000	200	125.0	1.0
330132.0	203256.0	5000	300	1.0	0.001
330132.0	183686.0	5000	300	1.0	0.01
330132.0	207017.0	5000	300	1.0	0.1
330132.0	282290.0	5000	300	1.0	1.0
330132.0	193024.0	5000	300	5.0	0.001
330132.0	210025.0	5000	300	5.0	0.01
330132.0	198981.0	5000	300	5.0	0.1
330132.0	285725.0	5000	300	5.0	1.0
330132.0	235510.0	5000	300	25.0	0.001
330132.0	206003.0	5000	300	25.0	0.01
330132.0	228217.0	5000	300	25.0	0.1
330132.0	273713.0	5000	300	25.0	1.0
330132.0	198102.0	5000	300	125.0	0.001
330132.0	213114.0	5000	300	125.0	0.01
330132.0	204626.0	5000	300	125.0	0.1
330132.0	270225.0	5000	300	125.0	1.0
330132.0	218728.0	5000	400	1.0	0.001
330132.0	224556.0	5000	400	1.0	0.01
330132.0	203233.0	5000	400	1.0	0.1
330132.0	269567.0	5000	400	1.0	1.0
330132.0	204947.0	5000	400	5.0	0.001
330132.0	225577.0	5000	400	5.0	0.01
330132.0	250169.0	5000	400	5.0	0.1
330132.0	289113.0	5000	400	5.0	1.0
330132.0	194411.0	5000	400	25.0	0.001
330132.0	196320.0	5000	400	25.0	0.01
330132.0	238700.0	5000	400	25.0	0.1
330132.0	280922.0	5000	400	25.0	1.0
330132.0	227659.0	5000	400	125.0	0.001
330132.0	205913.0	5000	400	125.0	0.01
330132.0	208685.0	5000	400	125.0	0.1
330132.0	283751.0	5000	400	125.0	1.0
330132.0	202762.0	5000	500	1.0	0.001
330132.0	187296.0	5000	500	1.0	0.01
330132.0	218213.0	5000	500	1.0	0.1
330132.0	252185.0	5000	500	1.0	1.0
330132.0	201594.0	5000	500	5.0	0.001
330132.0	219219.0	5000	500	5.0	0.01
330132.0	203221.0	5000	500	5.0	0.1
330132.0	285712.0	5000	500	5.0	1.0
330132.0	201452.0	5000	500	25.0	0.001
330132.0	218527.0	5000	500	25.0	0.01
330132.0	192980.0	5000	500	25.0	0.1
330132.0	316397.0	5000	500	25.0	1.0
330132.0	257962.0	5000	500	125.0	0.001
330132.0	204242.0	5000	500	125.0	0.01
330132.0	206548.0	5000	500	125.0	0.1
330132.0	290278.0	5000	500	125.0	1.0
330132.0	251250.0	5000	600	1.0	0.001
330132.0	206317.0	5000	600	1.0	0.01
330132.0	225352.0	5000	600	1.0	0.1
330132.0	252194.0	5000	600	1.0	1.0
330132.0	200124.0	5000	600	5.0	0.001
330132.0	245107.0	5000	600	5.0	0.01
330132.0	203393.0	5000	600	5.0	0.1
330132.0	244251.0	5000	600	5.0	1.0
330132.0	195243.0	5000	600	25.0	0.001
330132.0	217177.0	5000	600	25.0	0.01
330132.0	220155.0	5000	600	25.0	0.1
330132.0	244648.0	5000	600	25.0	1.0
330132.0	208536.0	5000	600	125.0	0.001
330132.0	230716.0	5000	600	125.0	0.01
330132.0	238578.0	5000	600	125.0	0.1
330132.0	249296.0	5000	600	125.0	1.0
330132.0	206865.0	5000	700	1.0	0.001
330132.0	193420.0	5000	700	1.0	0.01
330132.0	202806.0	5000	700	1.0	0.1
330132.0	253302.0	5000	700	1.0	1.0
330132.0	196015.0	5000	700	5.0	0.001
330132.0	205106.0	5000	700	5.0	0.01
330132.0	188947.0	5000	700	5.0	0.1
330132.0	273869.0	5000	700	5.0	1.0
330132.0	206341.0	5000	700	25.0	0.001
330132.0	212381.0	5000	700	25.0	0.01
330132.0	250493.0	5000	700	25.0	0.1
330132.0	230579.0	5000	700	25.0	1.0
330132.0	210814.0	5000	700	125.0	0.001
330132.0	240688.0	5000	700	125.0	0.01
330132.0	213104.0	5000	700	125.0	0.1
330132.0	231364.0	5000	700	125.0	1.0
330132.0	212200.0	5000	800	1.0	0.001
330132.0	197676.0	5000	800	1.0	0.01
330132.0	200826.0	5000	800	1.0	0.1
330132.0	262109.0	5000	800	1.0	1.0
330132.0	216966.0	5000	800	5.0	0.001
330132.0	204120.0	5000	800	5.0	0.01
330132.0	216057.0	5000	800	5.0	0.1
330132.0	281449.0	5000	800	5.0	1.0
330132.0	211896.0	5000	800	25.0	0.001
330132.0	192236.0	5000	800	25.0	0.01
330132.0	235734.0	5000	800	25.0	0.1
330132.0	261353.0	5000	800	25.0	1.0
330132.0	209943.0	5000	800	125.0	0.001
330132.0	198245.0	5000	800	125.0	0.01
330132.0	198579.0	5000	800	125.0	0.1
330132.0	278890.0	5000	800	125.0	1.0
330132.0	194488.0	5000	900	1.0	0.001
330132.0	226036.0	5000	900	1.0	0.01
330132.0	202202.0	5000	900	1.0	0.1
330132.0	250803.0	5000	900	1.0	1.0
330132.0	236633.0	5000	900	5.0	0.001
330132.0	186975.0	5000	900	5.0	0.01
330132.0	198373.0	5000	900	5.0	0.1
330132.0	254719.0	5000	900	5.0	1.0
330132.0	192402.0	5000	900	25.0	0.001
330132.0	198988.0	5000	900	25.0	0.01
330132.0	235448.0	5000	900	25.0	0.1
330132.0	291325.0	5000	900	25.0	1.0
330132.0	201912.0	5000	900	125.0	0.001
330132.0	296851.0	5000	900	125.0	0.01
330132.0	210365.0	5000	900	125.0	0.1
330132.0	268216.0	5000	900	125.0	1.0
330132.0	229897.0	5000	1000	1.0	0.001
330132.0	212847.0	5000	1000	1.0	0.01
330132.0	226092.0	5000	1000	1.0	0.1
330132.0	244296.0	5000	1000	1.0	1.0
330132.0	197507.0	5000	1000	5.0	0.001
330132.0	195749.0	5000	1000	5.0	0.01
330132.0	250109.0	5000	1000	5.0	0.1
330132.0	265679.0	5000	1000	5.0	1.0
330132.0	203468.0	5000	1000	25.0	0.001
330132.0	205921.0	5000	1000	25.0	0.01
330132.0	218455.0	5000	1000	25.0	0.1
330132.0	263498.0	5000	1000	25.0	1.0
330132.0	196129.0	5000	1000	125.0	0.001
330132.0	214295.0	5000	1000	125.0	0.01
330132.0	200736.0	5000	1000	125.0	0.1
330132.0	243213.0	5000	1000	125.0	1.0
330132.0	186582.0	6000	100	1.0	0.001
330132.0	218163.0	6000	100	1.0	0.01
330132.0	197090.0	6000	100	1.0	0.1
330132.0	274974.0	6000	100	1.0	1.0
330132.0	203097.0	6000	100	5.0	0.001
330132.0	219377.0	6000	100	5.0	0.01
330132.0	203339.0	6000	100	5.0	0.1
330132.0	251620.0	6000	100	5.0	1.0
330132.0	213169.0	6000	100	25.0	0.001
330132.0	199776.0	6000	100	25.0	0.01
330132.0	231433.0	6000	100	25.0	0.1
330132.0	284598.0	6000	100	25.0	1.0
330132.0	252901.0	6000	100	125.0	0.001
330132.0	188190.0	6000	100	125.0	0.01
330132.0	326656.0	6000	100	125.0	0.1
330132.0	288502.0	6000	100	125.0	1.0
330132.0	196012.0	6000	200	1.0	0.001
330132.0	197869.0	6000	200	1.0	0.01
330132.0	190864.0	6000	200	1.0	0.1
330132.0	260238.0	6000	200	1.0	1.0
330132.0	215665.0	6000	200	5.0	0.001
330132.0	191753.0	6000	200	5.0	0.01
330132.0	231458.0	6000	200	5.0	0.1
330132.0	315884.0	6000	200	5.0	1.0
330132.0	195265.0	6000	200	25.0	0.001
330132.0	235747.0	6000	200	25.0	0.01
330132.0	187933.0	6000	200	25.0	0.1
330132.0	285657.0	6000	200	25.0	1.0
330132.0	193835.0	6000	200	125.0	0.001
330132.0	210737.0	6000	200	125.0	0.01
330132.0	192501.0	6000	200	125.0	0.1
330132.0	261641.0	6000	200	125.0	1.0
330132.0	196640.0	6000	300	1.0	0.001
330132.0	211907.0	6000	300	1.0	0.01
330132.0	190891.0	6000	300	1.0	0.1
330132.0	255160.0	6000	300	1.0	1.0
330132.0	191537.0	6000	300	5.0	0.001
330132.0	194737.0	6000	300	5.0	0.01
330132.0	215282.0	6000	300	5.0	0.1
330132.0	248158.0	6000	300	5.0	1.0
330132.0	193063.0	6000	300	25.0	0.001
330132.0	189944.0	6000	300	25.0	0.01
330132.0	186103.0	6000	300	25.0	0.1
330132.0	261883.0	6000	300	25.0	1.0
330132.0	206403.0	6000	300	125.0	0.001
330132.0	223278.0	6000	300	125.0	0.01
330132.0	178767.0	6000	300	125.0	0.1
330132.0	255911.0	6000	300	125.0	1.0
330132.0	226542.0	6000	400	1.0	0.001
330132.0	191871.0	6000	400	1.0	0.01
330132.0	191076.0	6000	400	1.0	0.1
330132.0	254275.0	6000	400	1.0	1.0
330132.0	207556.0	6000	400	5.0	0.001
330132.0	212504.0	6000	400	5.0	0.01
330132.0	267361.0	6000	400	5.0	0.1
330132.0	266998.0	6000	400	5.0	1.0
330132.0	209976.0	6000	400	25.0	0.001
330132.0	196947.0	6000	400	25.0	0.01
330132.0	184946.0	6000	400	25.0	0.1
330132.0	280975.0	6000	400	25.0	1.0
330132.0	199291.0	6000	400	125.0	0.001
330132.0	199229.0	6000	400	125.0	0.01
330132.0	211655.0	6000	400	125.0	0.1
330132.0	272302.0	6000	400	125.0	1.0
330132.0	186848.0	6000	500	1.0	0.001
330132.0	248031.0	6000	500	1.0	0.01
330132.0	188405.0	6000	500	1.0	0.1
330132.0	249199.0	6000	500	1.0	1.0
330132.0	191333.0	6000	500	5.0	0.001
330132.0	195178.0	6000	500	5.0	0.01
330132.0	220286.0	6000	500	5.0	0.1
330132.0	257918.0	6000	500	5.0	1.0
330132.0	202367.0	6000	500	25.0	0.001
330132.0	215412.0	6000	500	25.0	0.01
330132.0	201298.0	6000	500	25.0	0.1
330132.0	283640.0	6000	500	25.0	1.0
330132.0	254659.0	6000	500	125.0	0.001
330132.0	217881.0	6000	500	125.0	0.01
330132.0	189795.0	6000	500	125.0	0.1
330132.0	286862.0	6000	500	125.0	1.0
330132.0	208654.0	6000	600	1.0	0.001
330132.0	202125.0	6000	600	1.0	0.01
330132.0	199788.0	6000	600	1.0	0.1
330132.0	254598.0	6000	600	1.0	1.0
330132.0	191830.0	6000	600	5.0	0.001
330132.0	200988.0	6000	600	5.0	0.01
330132.0	237177.0	6000	600	5.0	0.1
330132.0	259121.0	6000	600	5.0	1.0
330132.0	232692.0	6000	600	25.0	0.001
330132.0	191197.0	6000	600	25.0	0.01
330132.0	218507.0	6000	600	25.0	0.1
330132.0	257258.0	6000	600	25.0	1.0
330132.0	235675.0	6000	600	125.0	0.001
330132.0	200585.0	6000	600	125.0	0.01
330132.0	197030.0	6000	600	125.0	0.1
330132.0	269936.0	6000	600	125.0	1.0
330132.0	197331.0	6000	700	1.0	0.001
330132.0	226431.0	6000	700	1.0	0.01
330132.0	197955.0	6000	700	1.0	0.1
330132.0	242931.0	6000	700	1.0	1.0
330132.0	186609.0	6000	700	5.0	0.001
330132.0	200447.0	6000	700	5.0	0.01
330132.0	190444.0	6000	700	5.0	0.1
330132.0	233923.0	6000	700	5.0	1.0
330132.0	195287.0	6000	700	25.0	0.001
330132.0	203075.0	6000	700	25.0	0.01
330132.0	189292.0	6000	700	25.0	0.1
330132.0	235816.0	6000	700	25.0	1.0
330132.0	197599.0	6000	700	125.0	0.001
330132.0	202345.0	6000	700	125.0	0.01
330132.0	205139.0	6000	700	125.0	0.1
330132.0	234957.0	6000	700	125.0	1.0
330132.0	212905.0	6000	800	1.0	0.001
330132.0	203220.0	6000	800	1.0	0.01
330132.0	189050.0	6000	800	1.0	0.1
330132.0	271924.0	6000	800	1.0	1.0
330132.0	185152.0	6000	800	5.0	0.001
330132.0	196108.0	6000	800	5.0	0.01
330132.0	244434.0	6000	800	5.0	0.1
330132.0	325009.0	6000	800	5.0	1.0
330132.0	191957.0	6000	800	25.0	0.001
330132.0	196478.0	6000	800	25.0	0.01
330132.0	209424.0	6000	800	25.0	0.1
330132.0	261509.0	6000	800	25.0	1.0
330132.0	198328.0	6000	800	125.0	0.001
330132.0	200112.0	6000	800	125.0	0.01
330132.0	232197.0	6000	800	125.0	0.1
330132.0	271211.0	6000	800	125.0	1.0
330132.0	183962.0	6000	900	1.0	0.001
330132.0	208760.0	6000	900	1.0	0.01
330132.0	198203.0	6000	900	1.0	0.1
330132.0	271189.0	6000	900	1.0	1.0
330132.0	202197.0	6000	900	5.0	0.001
330132.0	194786.0	6000	900	5.0	0.01
330132.0	218445.0	6000	900	5.0	0.1
330132.0	268230.0	6000	900	5.0	1.0
330132.0	197909.0	6000	900	25.0	0.001
330132.0	219212.0	6000	900	25.0	0.01
330132.0	202556.0	6000	900	25.0	0.1
330132.0	266946.0	6000	900	25.0	1.0
330132.0	233004.0	6000	900	125.0	0.001
330132.0	196665.0	6000	900	125.0	0.01
330132.0	182166.0	6000	900	125.0	0.1
330132.0	245993.0	6000	900	125.0	1.0
330132.0	201989.0	6000	1000	1.0	0.001
330132.0	201120.0	6000	1000	1.0	0.01
330132.0	229361.0	6000	1000	1.0	0.1
330132.0	257396.0	6000	1000	1.0	1.0
330132.0	201767.0	6000	1000	5.0	0.001
330132.0	201949.0	6000	1000	5.0	0.01
330132.0	200977.0	6000	1000	5.0	0.1
330132.0	325175.0	6000	1000	5.0	1.0
330132.0	252926.0	6000	1000	25.0	0.001
330132.0	194152.0	6000	1000	25.0	0.01
330132.0	201404.0	6000	1000	25.0	0.1
330132.0	268107.0	6000	1000	25.0	1.0
330132.0	192561.0	6000	1000	125.0	0.001
330132.0	203768.0	6000	1000	125.0	0.01
330132.0	208684.0	6000	1000	125.0	0.1
330132.0	265067.0	6000	1000	125.0	1.0
330132.0	231151.0	7000	100	1.0	0.001
330132.0	198441.0	7000	100	1.0	0.01
330132.0	200102.0	7000	100	1.0	0.1
330132.0	267553.0	7000	100	1.0	1.0
330132.0	183791.0	7000	100	5.0	0.001
330132.0	228186.0	7000	100	5.0	0.01
330132.0	186362.0	7000	100	5.0	0.1
330132.0	286800.0	7000	100	5.0	1.0
330132.0	196274.0	7000	100	25.0	0.001
330132.0	187689.0	7000	100	25.0	0.01
330132.0	190521.0	7000	100	25.0	0.1
330132.0	290555.0	7000	100	25.0	1.0
330132.0	253711.0	7000	100	125.0	0.001
330132.0	186960.0	7000	100	125.0	0.01
330132.0	207753.0	7000	100	125.0	0.1
330132.0	267170.0	7000	100	125.0	1.0
330132.0	184779.0	7000	200	1.0	0.001
330132.0	253308.0	7000	200	1.0	0.01
330132.0	204952.0	7000	200	1.0	0.1
330132.0	318275.0	7000	200	1.0	1.0
330132.0	198527.0	7000	200	5.0	0.001
330132.0	257161.0	7000	200	5.0	0.01
330132.0	184439.0	7000	200	5.0	0.1
330132.0	276002.0	7000	200	5.0	1.0
330132.0	186292.0	7000	200	25.0	0.001
330132.0	203496.0	7000	200	25.0	0.01
330132.0	185530.0	7000	200	25.0	0.1
330132.0	262329.0	7000	200	25.0	1.0
330132.0	190169.0	7000	200	125.0	0.001
330132.0	200360.0	7000	200	125.0	0.01
330132.0	204840.0	7000	200	125.0	0.1
330132.0	256385.0	7000	200	125.0	1.0
330132.0	188364.0	7000	300	1.0	0.001
330132.0	183757.0	7000	300	1.0	0.01
330132.0	252621.0	7000	300	1.0	0.1
330132.0	277208.0	7000	300	1.0	1.0
330132.0	249828.0	7000	300	5.0	0.001
330132.0	248320.0	7000	300	5.0	0.01
330132.0	193516.0	7000	300	5.0	0.1
330132.0	276581.0	7000	300	5.0	1.0
330132.0	214233.0	7000	300	25.0	0.001
330132.0	195215.0	7000	300	25.0	0.01
330132.0	221480.0	7000	300	25.0	0.1
330132.0	267888.0	7000	300	25.0	1.0
330132.0	213843.0	7000	300	125.0	0.001
330132.0	208675.0	7000	300	125.0	0.01
330132.0	231649.0	7000	300	125.0	0.1
330132.0	246827.0	7000	300	125.0	1.0
330132.0	193956.0	7000	400	1.0	0.001
330132.0	202862.0	7000	400	1.0	0.01
330132.0	205552.0	7000	400	1.0	0.1
330132.0	257412.0	7000	400	1.0	1.0
330132.0	198121.0	7000	400	5.0	0.001
330132.0	194018.0	7000	400	5.0	0.01
330132.0	196000.0	7000	400	5.0	0.1
330132.0	267173.0	7000	400	5.0	1.0
330132.0	182019.0	7000	400	25.0	0.001
330132.0	198843.0	7000	400	25.0	0.01
330132.0	191601.0	7000	400	25.0	0.1
330132.0	284126.0	7000	400	25.0	1.0
330132.0	199630.0	7000	400	125.0	0.001
330132.0	248723.0	7000	400	125.0	0.01
330132.0	197808.0	7000	400	125.0	0.1
330132.0	249475.0	7000	400	125.0	1.0
330132.0	202298.0	7000	500	1.0	0.001
330132.0	196048.0	7000	500	1.0	0.01
330132.0	202291.0	7000	500	1.0	0.1
330132.0	261483.0	7000	500	1.0	1.0
330132.0	194778.0	7000	500	5.0	0.001
330132.0	179587.0	7000	500	5.0	0.01
330132.0	215976.0	7000	500	5.0	0.1
330132.0	254255.0	7000	500	5.0	1.0
330132.0	229555.0	7000	500	25.0	0.001
330132.0	201929.0	7000	500	25.0	0.01
330132.0	188958.0	7000	500	25.0	0.1
330132.0	253274.0	7000	500	25.0	1.0
330132.0	195514.0	7000	500	125.0	0.001
330132.0	257481.0	7000	500	125.0	0.01
330132.0	213807.0	7000	500	125.0	0.1
330132.0	261085.0	7000	500	125.0	1.0
330132.0	183514.0	7000	600	1.0	0.001
330132.0	200989.0	7000	600	1.0	0.01
